match_id,home_team,away_team,t1_t1_entropy,t2_t2_entropy,t1_t2_entropy,t2_t1_entropy,total_entropy,team1_entropy_segment,team2_entropy_segment,SEI
267576,Barcelona,Atlético Madrid,5.182290337,2.550894658,1.61301415,1.458272462,10.80447161,0.465321103,0.250418201,0.214902902
267590,Málaga,Barcelona,2.794330762,5.203602682,1.269841434,1.046840558,10.31461544,0.249289942,0.52610818,-0.276818238
267596,Barcelona,Leganés,5.344762029,2.662932363,1.508141969,1.447054873,10.96289123,0.481959989,0.248476374,0.233483615
267597,Barcelona,Villarreal,5.741112387,2.594811919,1.343872956,1.283564121,10.96336138,0.518162574,0.242181267,0.275981306
267609,North Carolina Courage,Houston Dash,3.836587298,3.781880625,1.517360718,1.675049535,10.81087818,0.369468238,0.335235653,0.034232585
267611,Barcelona,Las Palmas,5.026888193,2.708967515,1.359963957,1.44434494,10.5401646,0.484932576,0.249008116,0.23592446
267660,RC Deportivo La Coruña,Barcelona,2.888756671,5.563432271,0.824986749,1.083654155,10.36082985,0.30378108,0.512001929,-0.208220849
267670,Barcelona,Real Betis,6.013106131,2.038278455,1.348801372,1.301417717,10.70160367,0.557460607,0.194892483,0.362568124
267675,Sevilla,Barcelona,3.207128812,5.045154007,1.045654829,0.962861861,10.26079951,0.304492437,0.499760956,-0.19526852
267679,Orlando Pride,Washington Spirit,3.710219547,4.65825456,0.882336619,1.00378391,10.25459464,0.373653662,0.442417027,-0.068763365
303377,Barcelona,Getafe,5.950867455,2.142364874,1.454026171,1.317739624,10.86499812,0.535166306,0.209724051,0.325442255
303400,Valencia,Barcelona,2.77089967,6.38922709,0.654142542,0.97625183,10.79052113,0.286641296,0.56226365,-0.275622355
303421,Deportivo Alavés,Barcelona,2.986771481,5.791476077,1.001853145,0.860230977,10.64033168,0.267392916,0.557604633,-0.290211718
303430,Barcelona,Villarreal,4.904345337,3.891757844,1.082848936,1.052936562,10.93188868,0.4458912,0.35873675,0.08715445
303451,Barcelona,Mallorca,5.467484007,3.049052866,1.165098424,1.207718114,10.88935341,0.506008345,0.276089228,0.229919117
303470,Real Madrid,Barcelona,3.857487615,4.71724831,0.990235605,1.328538423,10.89350995,0.385164236,0.401977463,-0.016813227
303473,Barcelona,Sevilla,4.453745507,3.627457288,1.34813198,1.350212675,10.77954745,0.413359301,0.336319925,0.077039376
303479,Barcelona,Real Sociedad,4.58813913,3.909027165,1.160288103,1.130558079,10.78801248,0.422543922,0.36510499,0.057438932
303487,Barcelona,Celta Vigo,5.519091558,3.430315907,1.166453934,1.111257363,11.22711876,0.486669385,0.310454762,0.176214624
303493,Barcelona,Athletic Club,5.885139269,2.357051528,1.448728271,1.285040133,10.9759592,0.521271173,0.22966008,0.291611093
303504,Levante,Barcelona,3.331442114,5.356867849,1.150428623,0.950407877,10.78914646,0.2902381,0.515044319,-0.224806219
303516,Celta Vigo,Barcelona,2.805717301,5.183827341,1.187893384,1.196957126,10.37439515,0.271320014,0.498801475,-0.22748146
303517,Barcelona,Deportivo Alavés,5.809929808,2.954713651,1.161155209,1.041843956,10.96764262,0.518855213,0.280281279,0.238573934
303524,Atlético Madrid,Barcelona,3.199890961,5.067109309,0.915626628,1.346613476,10.52924037,0.344837584,0.4403093,-0.095471717
303532,Barcelona,Leganés,6.346381308,2.334112991,1.317982605,1.243102903,11.24157981,0.557884364,0.214293074,0.34359129
303548,Mallorca,Barcelona,3.276518141,5.2323378,1.11316126,1.031078832,10.65309603,0.299859844,0.498861571,-0.199001728
303596,Barcelona,Real Madrid,4.356245879,4.309114602,1.018073809,1.111737466,10.79517176,0.412212944,0.390494106,0.021718838
303600,Barcelona,Real Valladolid,5.082026174,3.049086202,1.374555203,1.522128321,11.0277959,0.474219811,0.263109066,0.211110745
303610,Barcelona,Granada,6.996183218,1.883940297,1.173591151,1.130056423,11.18377109,0.621672997,0.172345715,0.449327282
303615,Barcelona,Espanyol,5.869993449,2.655740755,1.209587641,1.043588984,10.77891083,0.529180998,0.261783352,0.267397646
303634,Barcelona,Osasuna,6.170133745,1.924689285,1.546939239,1.336846471,10.97860874,0.542877619,0.194449233,0.348428386
303652,Espanyol,Barcelona,2.565779392,5.329811334,1.078468876,1.357542733,10.33160233,0.275354505,0.488862939,-0.213508434
303664,Real Sociedad,Barcelona,4.80366401,3.695701877,1.048237755,0.947779332,10.49538297,0.448121388,0.361698121,0.086423267
303666,Granada,Barcelona,2.5469008,5.553317666,1.179076965,1.181872145,10.46116758,0.24372958,0.53058346,-0.28685388
303674,Sevilla,Barcelona,3.356368562,5.649552873,0.967732164,0.846293422,10.81994702,0.298978342,0.533365977,-0.234387635
303680,Real Valladolid,Barcelona,3.516124715,4.927622591,1.05433257,1.398661611,10.89674149,0.354275979,0.420611387,-0.066335408
303682,Barcelona,Levante,5.768636252,2.792991186,1.183137884,1.261916879,11.0066822,0.531260478,0.246596762,0.284663716
303696,Barcelona,Atlético Madrid,5.460455101,2.500611613,1.498081745,1.510732439,10.9698809,0.498921168,0.226799264,0.272121904
303700,Eibar,Barcelona,3.857400169,4.805826837,0.870372322,1.054225784,10.58782511,0.38168874,0.436536619,-0.054847878
303707,Real Betis,Barcelona,2.529752161,5.88337216,1.090954726,1.116972942,10.62105199,0.240632508,0.551485291,-0.310852783
303715,Leganés,Barcelona,2.154205101,6.00095064,1.00515664,1.049439951,10.20975233,0.215332198,0.58342917,-0.368096972
303725,Villarreal,Barcelona,3.143285604,5.963691726,0.827577589,0.749815215,10.68437013,0.286916607,0.565447848,-0.278531241
303731,Barcelona,Eibar,5.306027444,2.945156479,1.266684245,1.292093456,10.80996162,0.493196631,0.270097838,0.223098793
3749052,Wolverhampton Wanderers,Arsenal,2.882444792,4.415351314,1.481488022,1.499495214,10.27877934,0.282178641,0.427808009,-0.145629368
3749068,Tottenham Hotspur,Arsenal,3.697694944,3.599618544,1.433963862,1.661978634,10.39325598,0.377717024,0.324403034,0.05331399
3749079,Arsenal,Chelsea,3.959896482,3.635497514,1.279032057,1.341689614,10.21611567,0.393745937,0.349725872,0.044020066
3749108,Arsenal,Aston Villa,4.410723215,3.081086577,1.242696504,1.394829204,10.1293355,0.45045955,0.28915558,0.161303971
3749117,Everton,Arsenal,3.423129879,4.052612472,1.233515242,1.488071518,10.19732911,0.360651904,0.372455979,-0.011804075
3749133,Aston Villa,Arsenal,3.510675755,4.046048728,1.496036309,1.350509689,10.40327048,0.323470311,0.402909388,-0.079439078
3749153,Arsenal,Middlesbrough,4.715906565,2.579904917,1.711189722,1.754820124,10.76182133,0.442261289,0.235673353,0.206587936
3749192,Arsenal,Fulham,4.7868943,2.807423374,1.642679977,1.718270584,10.95526824,0.443849005,0.249362472,0.194486533
3749196,Arsenal,Tottenham Hotspur,4.044315113,2.715009314,1.425028285,1.934050759,10.11840347,0.450005537,0.218017284,0.231988253
3749233,Arsenal,Manchester City,4.385989863,3.155140127,1.425414747,1.316233741,10.28277848,0.415919575,0.317455164,0.098464411
3749246,Arsenal,Manchester United,3.422321888,3.456482071,1.437715849,1.609949073,9.926468881,0.362118207,0.330857719,0.031260488
3749253,Liverpool,Arsenal,3.656786241,3.559163593,1.410064873,1.789820119,10.41583483,0.38753893,0.305247577,0.082291353
3749257,Arsenal,Leicester City,5.456867174,2.498797772,1.414454979,1.202976923,10.57309685,0.496107166,0.256336991,0.239770176
3749274,Portsmouth,Arsenal,2.507520803,5.122334386,1.238032718,1.424794073,10.29268198,0.261766774,0.479522542,-0.217755768
3749276,Chelsea,Arsenal,3.75092748,3.209519583,1.763061138,1.779654348,10.50316255,0.358703455,0.303996664,0.054706791
3749278,Bolton Wanderers,Arsenal,3.663640502,3.39332739,1.479373483,1.660611145,10.19695252,0.377061495,0.315004872,0.062056623
3749296,Arsenal,Portsmouth,4.332855711,2.598808353,1.835024737,1.629008709,10.39569751,0.396975737,0.269806271,0.127169466
3749310,Southampton,Arsenal,2.667269547,4.221684651,1.293467765,1.675264672,9.857686636,0.309308519,0.38953234,-0.080223821
3749346,Leeds United,Arsenal,3.740990243,3.445402082,1.536936232,1.900890267,10.62421882,0.386376104,0.290039964,0.09633614
3749358,Middlesbrough,Arsenal,3.539494165,4.594004991,1.307735152,1.271535784,10.71277009,0.327020441,0.432213547,-0.105193106
3749360,Arsenal,Blackburn Rovers,4.175132157,3.830405095,1.367820375,1.326667456,10.70002508,0.386352294,0.361827004,0.024525291
3749403,Arsenal,Bolton Wanderers,4.201883328,2.94774543,1.885392338,1.657147341,10.69216844,0.37164008,0.297038944,0.074601135
3749431,Newcastle United,Arsenal,3.188515445,4.082330399,1.321126442,1.594392321,10.18636461,0.339844631,0.373937579,-0.034092948
3749434,Birmingham City,Arsenal,3.756935908,3.36199168,1.646413648,1.842661893,10.60800313,0.372660538,0.298429723,0.074230815
3749448,Arsenal,Liverpool,4.27771725,3.238485806,1.48179626,1.343631672,10.34163099,0.400280446,0.326510431,0.073770014
3749453,Arsenal,Leeds United,4.185711342,3.206894038,1.605543573,1.502007418,10.50015637,0.388772799,0.315274371,0.073498429
3749454,Manchester City,Arsenal,3.199101303,4.266377181,1.372963678,1.450688996,10.28913116,0.31847457,0.407094807,-0.088620237
3749462,Arsenal,Birmingham City,5.087040617,2.773428585,1.751263342,1.645554794,11.25728734,0.442498438,0.25575763,0.186740808
3749465,Blackburn Rovers,Arsenal,3.304066208,4.43894884,1.444355529,1.370897522,10.5582681,0.305978989,0.427381347,-0.121402358
3749493,Arsenal,Everton,3.972343543,3.251620661,1.482341156,1.559852729,10.26615809,0.394485949,0.309181785,0.085304163
3749522,Arsenal,Wolverhampton Wanderers,5.01466831,2.754299132,1.58818541,1.389482465,10.74663532,0.448137042,0.274783873,0.173353169
3749526,Charlton Athletic,Arsenal,3.209953279,4.200460731,1.242079527,1.694788368,10.3472819,0.353973358,0.362196751,-0.008223393
3749528,Arsenal,Newcastle United,3.851093874,3.353300782,1.681747449,1.622309904,10.50845201,0.360819684,0.32476128,0.036058403
3749552,Manchester United,Arsenal,4.087417799,3.994989563,1.299183647,1.370511257,10.75210227,0.386784399,0.364920446,0.021863953
3749590,Leicester City,Arsenal,2.786391234,4.492649302,1.483479739,1.617775757,10.38029603,0.281368397,0.419867918,-0.138499521
3749603,Fulham,Arsenal,3.715885881,3.306213027,1.480544435,1.664565312,10.16720865,0.383576937,0.307084496,0.076492441
3749631,Arsenal,Southampton,4.332571962,2.892538772,1.968863169,1.47662456,10.67059846,0.359898591,0.317205956,0.042692635
3749642,Arsenal,Charlton Athletic,4.569101819,3.034072284,1.422120876,1.392669076,10.41796405,0.435752129,0.294061687,0.141690442
3750200,AC Milan,Liverpool,3.578072527,3.440660269,1.771541544,1.5239695,10.31424384,0.32290302,0.357586302,-0.034683282
3750201,Barcelona,Manchester United,4.379141299,3.910027278,1.116973394,1.078478862,10.48462083,0.414001311,0.376601297,0.037400013
3752619,AS Monaco,FC Porto,4.099142519,3.033273652,1.552482159,1.82604813,10.51094646,0.416014724,0.262555584,0.15345914
3764440,Barcelona,Elche,5.562109911,3.218390543,1.299097858,1.109811032,11.18940934,0.480170393,0.304544884,0.17562551
3764661,Athletic Club,Barcelona,3.742402407,5.115918806,1.027465974,0.888332466,10.77411965,0.334437431,0.487747722,-0.153310291
3773369,Barcelona,Huesca,5.929325115,2.996085427,1.101606738,1.186326383,11.21334366,0.5363293,0.259634046,0.276695254
3773372,Barcelona,Atlético Madrid,4.712469835,3.419370254,1.18279723,1.338809177,10.6534465,0.456986552,0.306319491,0.150667061
3773377,Barcelona,Valencia,5.811577764,2.574480132,1.235860595,1.253317904,10.8752364,0.535991574,0.235123424,0.30086815
3773386,Deportivo Alavés,Barcelona,1.7571419,6.437023759,0.975354252,1.02702339,10.1965433,0.177394533,0.626227382,-0.448832849
3773387,Levante,Barcelona,3.532787721,4.744160558,0.985610699,1.019190342,10.28174932,0.34686387,0.458149753,-0.111285883
3773403,Barcelona,Athletic Club,4.968161431,3.688181245,1.192199124,1.269989396,11.1185312,0.45383258,0.324718338,0.129114242
3773415,Barcelona,Cádiz,6.859651754,1.651662726,1.372796473,1.14138452,11.02549547,0.601173872,0.170792749,0.430381123
3773428,Cádiz,Barcelona,1.665178251,6.470819263,0.841670161,1.422043088,10.39971076,0.215924388,0.566404823,-0.350480435
3773457,Barcelona,Celta Vigo,5.426277662,2.550635641,1.845834285,1.576739729,11.39948732,0.452404829,0.247355878,0.20504895
3773466,Celta Vigo,Barcelona,3.761292397,4.513251681,1.260233792,1.139261434,10.6740393,0.341044279,0.43415842,-0.093114141
3773474,Barcelona,Real Valladolid,5.710916002,2.568673845,1.330120234,1.030476681,10.64018676,0.508569311,0.269573971,0.23899534
3773477,Barcelona,Real Betis,5.140850619,3.511555643,1.138642879,1.013014352,10.80406349,0.464197762,0.336649648,0.127548114
3773497,Real Madrid,Barcelona,2.987580137,5.372543295,0.850097758,1.277556791,10.48777798,0.325620849,0.471509243,-0.145888394
3773523,Barcelona,Real Sociedad,4.196717129,3.872947885,1.278338561,1.127818523,10.4758221,0.386241486,0.384071807,0.002169679
3773526,Barcelona,Deportivo Alavés,6.251924326,2.357111557,1.321445723,0.941848157,10.87232976,0.54011669,0.251713219,0.28840347
3773547,Barcelona,Osasuna,6.294932151,2.781406596,1.029093067,0.87738248,10.98281429,0.559348579,0.267064261,0.292284318
3773552,Huesca,Barcelona,2.750971285,6.063742469,0.931483966,0.966850657,10.71304838,0.260088247,0.562713391,-0.302625143
3773565,Granada,Barcelona,2.671179371,6.261199157,0.981876561,0.923292569,10.83754766,0.241068871,0.583137749,-0.342068878
3773571,Real Valladolid,Barcelona,3.447069823,5.121527321,0.802135401,1.075740943,10.44647349,0.356165683,0.464072568,-0.107906885
3773585,Barcelona,Real Madrid,4.113894892,4.158552293,1.285127901,1.244796908,10.80237199,0.377099021,0.38870012,-0.011601099
3773586,Barcelona,Granada,6.656116315,1.845404283,1.236104727,0.946671104,10.68429643,0.595891619,0.199810808,0.39608081
3773587,Getafe,Barcelona,2.436300007,5.343387731,0.985342031,1.346919062,10.11194883,0.276690189,0.492665735,-0.215975545
3773593,Barcelona,Villarreal,5.411360779,3.927551298,0.914092928,0.924712145,11.17771715,0.485070424,0.35042326,0.134647164
3773597,Real Sociedad,Barcelona,2.849839569,5.344421362,1.142834992,1.173046399,10.51014232,0.274025878,0.505626831,-0.231600953
3773625,Sevilla,Barcelona,3.665830764,4.846584758,1.173130635,1.087693905,10.77324006,0.332341432,0.457802988,-0.125461555
3773631,Real Betis,Barcelona,3.258551308,5.652423774,1.035344138,0.810436106,10.75675533,0.282022151,0.54638519,-0.264363039
3773656,Atlético Madrid,Barcelona,3.890980305,4.475177694,1.200665316,1.244649846,10.81147316,0.363961948,0.409860257,-0.045898308
3773660,Barcelona,Levante,5.670759034,2.962857927,1.023440483,0.992260167,10.64931761,0.52957184,0.281148366,0.248423474
3773661,Barcelona,Getafe,6.64328588,1.919145042,1.297556652,1.196080376,11.05606795,0.591694048,0.182761297,0.408932751
3773665,Osasuna,Barcelona,3.317303483,5.481260913,0.841211612,0.964044759,10.60382077,0.324424253,0.505329907,-0.180905654
3773672,Barcelona,Sevilla,5.019374735,4.289222323,0.967157052,0.771857249,11.04761136,0.436662259,0.405926854,0.030735405
3773689,Villarreal,Barcelona,3.519818892,4.58656219,1.214150959,1.220813947,10.54134599,0.334538102,0.434470058,-0.099931956
3773695,Valencia,Barcelona,3.173359515,5.757898538,0.785026742,0.894941441,10.61122624,0.309415155,0.532264953,-0.222849798
3813264,ATK Mohun Bagan,Hyderabad,3.925374017,4.118573775,1.246758096,1.050335584,10.34104147,0.360597287,0.417269024,-0.056671737
3813265,East Bengal,Mumbai City,2.148907574,4.804060492,1.513306172,1.581637818,10.04791206,0.220666663,0.471314719,-0.250648056
3813266,Goa,Chennaiyin,5.332627773,2.359853981,1.251521844,1.534860638,10.47886424,0.535932754,0.198162238,0.337770516
3813267,East Bengal,Goa,2.289456121,4.908416836,1.600025063,1.481849696,10.27974772,0.211219265,0.488980113,-0.277760849
3813268,Jamshedpur,ATK Mohun Bagan,3.112912141,4.120217016,1.283412438,1.428611899,9.945153495,0.327607975,0.399693937,-0.072085962
3813269,Odisha,Jamshedpur,4.163954927,3.180182432,1.260680249,1.596667171,10.20148478,0.441106559,0.278802113,0.162304446
3813270,Mumbai City,Goa,3.497299758,3.968880257,1.244463153,1.662511427,10.37315459,0.37745008,0.342309753,0.035140328
3813271,Kerala Blasters,Goa,2.525043075,4.739238083,1.255025839,1.234672749,9.753979747,0.256786466,0.487964021,-0.231177555
3813272,Goa,Hyderabad,4.004988062,3.07615192,1.529054468,1.702177783,10.31237223,0.405155214,0.281509292,0.123645922
3813273,Odisha,Mumbai City,3.018625787,4.468335499,1.575890354,1.300108315,10.36295996,0.264677636,0.457795607,-0.19311797
3813274,Bengaluru,Mumbai City,3.135258459,3.717862757,1.612092874,1.601304329,10.06651842,0.310382377,0.370401279,-0.060018903
3813275,Kerala Blasters,Jamshedpur,3.091033613,3.780630359,1.572741263,1.660587294,10.10499253,0.314585056,0.365441569,-0.050856513
3813276,NorthEast United,East Bengal,4.046724426,3.067126083,1.594569513,1.62440344,10.33282346,0.394525114,0.293946003,0.100579111
3813277,Mumbai City,Hyderabad,4.394357201,2.885775651,1.477538683,1.52799916,10.2856707,0.432136883,0.27565681,0.156480073
3813278,Chennaiyin,Kerala Blasters,3.773918347,3.996677978,1.349489063,1.153508637,10.27359403,0.348265457,0.408100456,-0.059834998
3813279,Chennaiyin,Odisha,4.25706509,3.019048936,1.609526405,1.363980665,10.2496211,0.391382209,0.318508816,0.072873394
3813280,Chennaiyin,East Bengal,4.540848515,3.005884825,1.286953613,1.29651013,10.13019708,0.449192152,0.295781838,0.153410315
3813281,ATK Mohun Bagan,Chennaiyin,3.181087658,4.093488988,1.467727214,1.493946841,10.2362507,0.313328325,0.397339756,-0.084011431
3813282,Mumbai City,Kerala Blasters,4.275749786,3.180991849,1.176248864,1.365166536,9.998157035,0.446549043,0.299262571,0.147286472
3813283,Chennaiyin,Bengaluru,3.603071848,3.768338495,1.44357527,1.4986716,10.31365721,0.354691658,0.360031567,-0.005339909
3813284,Mumbai City,Jamshedpur,4.056258878,3.357292764,1.271864648,1.39485782,10.08027411,0.414597064,0.32085433,0.093742734
3813285,Goa,Bengaluru,3.604441378,3.313798832,1.42903318,1.426969728,9.774243119,0.368558249,0.339244916,0.029313333
3813286,Mumbai City,Chennaiyin,5.411815829,2.576565151,1.353791748,1.131252602,10.47342533,0.495470824,0.26725777,0.228213055
3813287,Bengaluru,ATK Mohun Bagan,3.034025774,3.051967074,1.590053168,1.734094032,9.410140047,0.337727879,0.309020503,0.028707376
3813288,Jamshedpur,Hyderabad,2.950129447,3.894193613,1.606475049,1.278453295,9.729251404,0.269507651,0.433971247,-0.164463596
3813289,Odisha,Bengaluru,2.600875053,4.632251176,1.533187737,1.411456003,10.17776997,0.243584138,0.467094749,-0.223510612
3813290,Hyderabad,NorthEast United,4.088604344,3.8066006,1.069980429,1.219780935,10.18496631,0.416143237,0.359038998,0.05710424
3813291,East Bengal,ATK Mohun Bagan,3.94846216,3.724431464,1.405200607,1.46857883,10.54667306,0.380389186,0.347128732,0.033260455
3813292,Bengaluru,Kerala Blasters,4.770758085,2.906519676,1.369446261,1.366210542,10.41293456,0.457846185,0.279436635,0.17840955
3813293,Bengaluru,East Bengal,5.486904024,2.29860223,1.421139968,1.188092286,10.39473851,0.5054342,0.243551092,0.261883108
3813294,NorthEast United,Chennaiyin,3.705215903,3.816367113,1.26414977,1.557293628,10.34302641,0.386575418,0.340637558,0.045937861
3813295,Hyderabad,Odisha,3.972431635,3.330726667,1.579446044,1.301180361,10.18378471,0.362749808,0.354386159,0.008363649
3813296,NorthEast United,Kerala Blasters,3.193824387,3.719434225,1.569007086,1.486438983,9.96870468,0.312102363,0.381393817,-0.069291454
3813297,Bengaluru,NorthEast United,4.676914104,2.863593881,1.30546619,1.467890827,10.313865,0.469207105,0.261896897,0.207310208
3813298,East Bengal,Jamshedpur,2.723402161,4.393743683,1.461635286,1.348603024,9.927384154,0.262946397,0.453974166,-0.191027769
3813299,Hyderabad,Bengaluru,3.287500826,3.652271696,1.651998672,1.735574874,10.32734607,0.326422394,0.345557849,-0.019135455
3813300,Kerala Blasters,Odisha,3.742034151,3.819922033,1.360550899,1.29881764,10.22132472,0.360061048,0.379760491,-0.019699443
3813301,Odisha,NorthEast United,4.042414096,3.295449709,1.639412897,1.286231521,10.26350822,0.359451431,0.35549551,0.003955922
3813302,Jamshedpur,NorthEast United,4.010256364,3.592065008,1.177570745,1.307740772,10.08763289,0.410445784,0.343182094,0.06726369
3813303,ATK Mohun Bagan,Goa,3.335434682,4.363365587,1.22242319,1.495880671,10.41710413,0.346439098,0.39261469,-0.046175591
3813304,Hyderabad,East Bengal,4.514886533,2.453856116,1.732064009,1.641189058,10.34199572,0.427771554,0.246058028,0.181713527
3813305,Kerala Blasters,Hyderabad,2.963077946,4.108409233,1.507641953,1.427854956,10.00698409,0.288127864,0.41852732,-0.130399456
3813306,NorthEast United,ATK Mohun Bagan,3.313851507,4.138440329,1.441088443,1.367571452,10.26095173,0.315792784,0.410484079,-0.094691295
3813307,Jamshedpur,Bengaluru,3.093844831,3.888549805,1.656689872,1.689749,10.32883351,0.30273544,0.37327455,-0.070539109
3813308,Odisha,Goa,3.276514303,4.493145244,1.239745822,1.240022793,10.24942816,0.31970479,0.438353067,-0.118648278
3813309,Hyderabad,Chennaiyin,4.734150408,2.681746246,1.476593662,1.281870055,10.17436037,0.446163359,0.282717512,0.163445847
3813310,East Bengal,Kerala Blasters,2.687252166,4.815645463,1.483954572,1.076290115,10.06314232,0.226528418,0.519053568,-0.29252515
3813311,Jamshedpur,Chennaiyin,4.306317531,3.067928618,1.444959356,1.358656257,10.17786176,0.414626818,0.309911039,0.104715778
3813312,ATK Mohun Bagan,Mumbai City,2.992589674,4.993079714,1.108121748,0.839553519,9.933344655,0.274230034,0.529695498,-0.255465464
3813313,ATK Mohun Bagan,Odisha,4.179210768,3.492562838,1.572711183,1.208291217,10.45277601,0.364954802,0.368991242,-0.00403644
3813314,ATK Mohun Bagan,Kerala Blasters,2.914811799,4.277408933,1.40669451,1.307253039,9.906168281,0.284203766,0.441830815,-0.157627049
3813315,Goa,Jamshedpur,4.975422411,2.418785099,1.410430595,1.249278768,10.05391687,0.478845274,0.256610131,0.222235144
3813316,NorthEast United,Goa,2.739826738,4.955212387,1.145516906,1.330173276,10.17072931,0.287539174,0.469047585,-0.181508411
3813317,Odisha,East Bengal,3.988518072,3.617880819,1.428719602,1.305846949,10.34096544,0.373818619,0.361741222,0.012077397
